ngram_ids,count,smoothed_count
"(2449, 88)",4,4.01
"(2020, 481)",4,4.01
"(1400, 67)",4,4.01
"(88, 1547)",4,4.01
"(9, 1524)",4,4.01
"(191, 201)",4,4.01
"(106, 219)",4,4.01
"(6, 476)",4,4.01
"(96, 2705)",4,4.01
"(979, 2036)",4,4.01
"(354, 11)",4,4.01
"(570, 88)",4,4.01
"(218, 59)",4,4.01
"(1144, 72)",4,4.01
"(790, 138)",4,4.01
"(54, 109)",4,4.01
"(54, 61)",4,4.01
"(251, 95)",4,4.01
"(2791, 72)",4,4.01
"(230, 104)",4,4.01
"(597, 9)",4,4.01
"(2243, 172)",4,4.01
"(335, 98)",4,4.01
"(183, 2243)",4,4.01
"(106, 270)",4,4.01
"(2627, 427)",4,4.01
"(348, 313)",4,4.01
"(134, 596)",4,4.01
"(102, 2627)",4,4.01
"(511, 88)",4,4.01
"(163, 1854)",4,4.01
"(1058, 58)",4,4.01
"(10, 1033)",4,4.01
"(9, 2846)",4,4.01
"(173, 11)",4,4.01
"(88, 1329)",4,4.01
"(166, 101)",4,4.01
"(396, 88)",4,4.01
"(188, 1953)",4,4.01
"(2268, 101)",4,4.01
"(104, 118)",4,4.01
"(221, 104)",4,4.01
"(2981, 101)",4,4.01
"(288, 54)",4,4.01
"(3, 460)",4,4.01
"(223, 404)",4,4.01
"(111, 133)",4,4.01
"(29, 11)",4,4.01
"(73, 191)",4,4.01
"(1931, 101)",4,4.01
"(548, 89)",4,4.01
"(65, 248)",4,4.01
"(2212, 9)",4,4.01
"(54, 1202)",4,4.01
"(560, 438)",4,4.01
"(127, 300)",4,4.01
"(446, 288)",4,4.01
"(700, 325)",4,4.01
"(103, 502)",4,4.01
"(1804, 9)",4,4.01
"(54, 178)",4,4.01
"(519, 300)",4,4.01
"(1961, 78)",4,4.01
"(9, 755)",4,4.01
"(54, 206)",4,4.01
"(78, 191)",4,4.01
"(1187, 203)",4,4.01
"(232, 136)",4,4.01
"(1143, 89)",4,4.01
"(1485, 376)",4,4.01
"(727, 9)",4,4.01
"(2092, 167)",4,4.01
"(105, 544)",4,4.01
"(550, 9)",4,4.01
"(346, 102)",4,4.01
"(232, 252)",4,4.01
"(88, 703)",4,4.01
"(2029, 10)",4,4.01
"(4, 1485)",4,4.01
"(771, 103)",4,4.01
"(281, 227)",4,4.01
"(557, 9)",4,4.01
"(60, 214)",4,4.01
"(1468, 11)",4,4.01
"(90, 2068)",4,4.01
"(69, 581)",4,4.01
"(2076, 127)",4,4.01
"(1365, 129)",4,4.01
"(257, 180)",4,4.01
"(825, 142)",4,4.01
"(147, 171)",4,4.01
"(89, 126)",4,4.01
"(727, 237)",4,4.01
"(1243, 11)",4,4.01
"(509, 1243)",4,4.01
"(54, 1653)",4,4.01
"(74, 374)",4,4.01
"(511, 101)",4,4.01
"(431, 626)",4,4.01
"(104, 1325)",4,4.01
"(2979, 11)",4,4.01
"(43, 38)",4,4.01
"(616, 102)",4,4.01
"(1085, 206)",4,4.01
"(9, 231)",4,4.01
"(11, 1857)",4,4.01
"(2470, 191)",4,4.01
"(136, 136)",4,4.01
"(99, 101)",4,4.01
"(2265, 99)",4,4.01
"(172, 237)",4,4.01
"(127, 396)",4,4.01
"(175, 73)",4,4.01
"(54, 116)",4,4.01
"(88, 1882)",4,4.01
"(88, 984)",4,4.01
"(101, 2857)",4,4.01
"(171, 369)",4,4.01
"(95, 309)",4,4.01
"(103, 339)",4,4.01
"(209, 2151)",4,4.01
"(33, 441)",4,4.01
"(683, 78)",4,4.01
"(363, 326)",4,4.01
"(128, 2259)",4,4.01
"(2053, 898)",4,4.01
"(164, 398)",4,4.01
"(2458, 9)",4,4.01
"(517, 101)",4,4.01
"(101, 2718)",4,4.01
"(114, 91)",4,4.01
"(166, 2909)",4,4.01
"(88, 1814)",4,4.01
"(2911, 99)",4,4.01
"(130, 176)",4,4.01
"(869, 101)",4,4.01
"(34, 459)",4,4.01
"(2151, 66)",4,4.01
"(558, 161)",4,4.01
"(161, 288)",4,4.01
"(1933, 9)",4,4.01
"(392, 10)",4,4.01
"(59, 138)",4,4.01
"(605, 753)",4,4.01
"(693, 78)",4,4.01
"(745, 109)",4,4.01
"(127, 188)",4,4.01
"(107, 716)",4,4.01
"(1318, 129)",4,4.01
"(9, 2277)",4,4.01
"(9, 326)",4,4.01
"(166, 1728)",4,4.01
"(1854, 101)",4,4.01
"(594, 9)",4,4.01
"(452, 9)",4,4.01
"(238, 2636)",4,4.01
"(109, 468)",4,4.01
"(2730, 9)",4,4.01
"(395, 103)",4,4.01
"(166, 959)",4,4.01
"(334, 90)",4,4.01
"(526, 57)",4,4.01
"(139, 91)",4,4.01
"(117, 866)",4,4.01
"(749, 1293)",4,4.01
"(273, 11)",4,4.01
"(2050, 78)",4,4.01
"(339, 89)",4,4.01
"(195, 238)",4,4.01
"(2791, 9)",4,4.01
"(4, 416)",4,4.01
"(101, 2791)",4,4.01
"(4, 39)",4,4.01
"(804, 89)",4,4.01
"(135, 1225)",4,4.01
"(1290, 89)",4,4.01
"(135, 97)",4,4.01
"(93, 216)",4,4.01
"(334, 930)",4,4.01
"(371, 136)",4,4.01
"(270, 378)",4,4.01
"(1838, 154)",4,4.01
"(1508, 172)",4,4.01
"(132, 550)",4,4.01
"(1409, 9)",4,4.01
"(1305, 372)",4,4.01
"(69, 179)",4,4.01
"(119, 11)",4,4.01
"(150, 69)",4,4.01
"(54, 1557)",4,4.01
"(101, 1136)",4,4.01
"(424, 103)",4,4.01
"(2455, 9)",4,4.01
"(410, 89)",4,4.01
"(985, 1322)",4,4.01
"(1734, 34)",4,4.01
"(188, 144)",4,4.01
"(1601, 1734)",4,4.01
"(382, 517)",4,4.01
"(306, 93)",4,4.01
"(101, 755)",4,4.01
"(508, 98)",4,4.01
"(109, 1016)",4,4.01
"(143, 66)",4,4.01
"(129, 127)",4,4.01
"(141, 489)",4,4.01
"(110, 2806)",4,4.01
"(10, 110)",4,4.01
"(847, 1697)",4,4.01
"(1799, 1327)",4,4.01
"(977, 102)",4,4.01
"(1086, 270)",4,4.01
"(489, 2965)",4,4.01
"(2158, 99)",4,4.01
"(9, 819)",4,4.01
"(104, 274)",4,4.01
"(468, 163)",4,4.01
"(622, 102)",4,4.01
"(104, 255)",4,4.01
"(2053, 354)",4,4.01
"(867, 101)",4,4.01
"(431, 102)",4,4.01
"(102, 1399)",4,4.01
"(2065, 9)",4,4.01
"(89, 519)",4,4.01
"(191, 1816)",4,4.01
"(72, 351)",4,4.01
"(191, 188)",4,4.01
"(704, 88)",4,4.01
"(229, 139)",4,4.01
"(231, 559)",4,4.01
"(193, 101)",4,4.01
"(104, 307)",4,4.01
"(106, 67)",4,4.01
"(75, 343)",4,4.01
"(349, 117)",4,4.01
"(743, 93)",4,4.01
"(433, 134)",4,4.01
"(226, 303)",4,4.01
"(332, 88)",4,4.01
"(4, 2214)",4,4.01
"(2214, 233)",4,4.01
"(2580, 107)",4,4.01
"(1191, 256)",4,4.01
"(827, 89)",4,4.01
"(1185, 23)",4,4.01
"(9, 1091)",4,4.01
"(213, 744)",4,4.01
"(1982, 72)",4,4.01
"(493, 1032)",4,4.01
"(203, 127)",4,4.01
"(196, 127)",4,4.01
"(372, 67)",4,4.01
"(65, 795)",4,4.01
"(54, 1546)",4,4.01
"(383, 89)",4,4.01
"(1546, 325)",4,4.01
"(982, 11)",4,4.01
"(147, 489)",4,4.01
"(171, 230)",4,4.01
"(91, 1037)",4,4.01
"(310, 93)",4,4.01
"(409, 372)",4,4.01
"(1550, 101)",4,4.01
"(122, 1619)",4,4.01
"(298, 221)",4,4.01
"(1599, 9)",4,4.01
"(88, 90)",4,4.01
"(88, 1505)",4,4.01
"(116, 220)",4,4.01
"(114, 57)",4,4.01
"(173, 2837)",4,4.01
"(102, 341)",4,4.01
"(97, 422)",4,4.01
"(3, 433)",4,4.01
"(964, 102)",4,4.01
"(38, 2933)",4,4.01
"(9, 144)",4,4.01
"(366, 164)",4,4.01
"(213, 344)",4,4.01
"(215, 99)",4,4.01
"(300, 1052)",4,4.01
"(894, 561)",4,4.01
"(697, 11)",4,4.01
"(67, 108)",4,4.01
"(99, 67)",4,4.01
"(48, 99)",4,4.01
"(131, 1785)",4,4.01
"(548, 9)",4,4.01
"(1066, 1733)",4,4.01
"(112, 349)",4,4.01
"(152, 118)",4,4.01
"(1028, 10)",4,4.01
"(93, 78)",4,4.01
"(101, 894)",4,4.01
"(99, 204)",4,4.01
"(176, 531)",4,4.01
"(114, 138)",4,4.01
"(71, 9)",4,4.01
"(775, 9)",4,4.01
"(280, 650)",4,4.01
"(2210, 11)",4,4.01
"(2933, 23)",4,4.01
"(2847, 349)",4,4.01
"(280, 2847)",4,4.01
"(2033, 101)",4,4.01
"(93, 1917)",4,4.01
"(88, 1307)",4,4.01
"(724, 291)",4,4.01
"(1873, 189)",4,4.01
"(2434, 11)",4,4.01
"(25, 141)",4,4.01
"(468, 483)",4,4.01
"(464, 93)",4,4.01
"(396, 96)",4,4.01
"(93, 903)",4,4.01
"(1524, 93)",4,4.01
"(129, 237)",4,4.01
"(164, 256)",4,4.01
"(409, 245)",4,4.01
"(117, 221)",4,4.01
"(10, 93)",4,4.01
"(9, 183)",4,4.01
"(309, 102)",4,4.01
"(96, 475)",4,4.01
"(759, 9)",4,4.01
"(135, 465)",4,4.01
"(184, 109)",4,4.01
"(715, 172)",4,4.01
"(280, 1037)",4,4.01
"(499, 94)",4,4.01
"(167, 499)",4,4.01
"(2205, 9)",4,4.01
"(995, 167)",4,4.01
"(183, 96)",4,4.01
"(103, 109)",4,4.01
"(337, 782)",4,4.01
"(102, 284)",4,4.01
"(203, 132)",4,4.01
"(710, 2317)",4,4.01
"(126, 527)",4,4.01
"(201, 11)",4,4.01
"(227, 421)",4,4.01
"(54, 1011)",4,4.01
"(90, 144)",4,4.01
"(101, 1139)",4,4.01
"(1131, 101)",4,4.01
"(161, 188)",4,4.01
"(1609, 354)",4,4.01
"(96, 423)",4,4.01
"(101, 1918)",4,4.01
"(616, 11)",4,4.01
"(571, 93)",4,4.01
"(142, 909)",4,4.01
"(240, 1538)",4,4.01
"(112, 157)",4,4.01
"(160, 218)",4,4.01
"(2460, 239)",4,4.01
"(102, 363)",4,4.01
"(821, 402)",4,4.01
"(2443, 129)",4,4.01
"(257, 62)",4,4.01
"(290, 132)",4,4.01
"(1552, 979)",4,4.01
"(2993, 9)",4,4.01
"(112, 74)",4,4.01
"(1023, 69)",4,4.01
"(376, 786)",4,4.01
"(1847, 487)",4,4.01
"(292, 153)",4,4.01
"(503, 102)",4,4.01
"(316, 210)",4,4.01
"(88, 2547)",4,4.01
"(101, 959)",4,4.01
"(959, 93)",4,4.01
"(78, 88)",4,4.01
"(88, 1479)",4,4.01
"(296, 54)",4,4.01
"(54, 1808)",4,4.01
"(119, 104)",4,4.01
"(109, 114)",4,4.01
"(128, 1951)",4,4.01
"(62, 98)",4,4.01
"(1951, 239)",4,4.01
"(600, 818)",4,4.01
"(210, 72)",4,4.01
"(615, 101)",4,4.01
"(72, 237)",4,4.01
"(141, 951)",4,4.01
"(34, 1511)",4,4.01
"(116, 102)",4,4.01
"(517, 4)",4,4.01
"(197, 270)",4,4.01
"(363, 985)",4,4.01
"(985, 813)",4,4.01
"(733, 102)",4,4.01
"(814, 88)",4,4.01
"(88, 1167)",4,4.01
"(630, 34)",4,4.01
"(570, 11)",4,4.01
"(47, 4)",4,4.01
"(88, 2250)",4,4.01
"(369, 117)",4,4.01
"(93, 126)",4,4.01
"(74, 450)",4,4.01
"(1096, 134)",4,4.01
"(93, 114)",4,4.01
"(1207, 134)",4,4.01
"(2302, 111)",4,4.01
"(34, 483)",4,4.01
"(96, 104)",4,4.01
"(423, 74)",4,4.01
"(333, 258)",4,4.01
"(1173, 9)",4,4.01
"(223, 554)",4,4.01
"(130, 1893)",4,4.01
"(37, 143)",4,4.01
"(134, 25)",4,4.01
"(2565, 101)",4,4.01
"(260, 945)",4,4.01
"(166, 1814)",4,4.01
"(25, 1109)",4,4.01
"(1851, 11)",4,4.01
"(615, 111)",4,4.01
"(102, 1304)",4,4.01
"(112, 88)",4,4.01
"(348, 226)",4,4.01
"(227, 102)",4,4.01
"(670, 102)",4,4.01
"(99, 155)",4,4.01
"(34, 2885)",4,4.01
"(24, 142)",4,4.01
"(11, 1203)",4,4.01
"(102, 2603)",4,4.01
"(149, 102)",4,4.01
"(831, 190)",4,4.01
"(1974, 306)",4,4.01
"(90, 963)",4,4.01
"(131, 9)",4,4.01
"(606, 97)",4,4.01
"(3, 356)",4,4.01
"(1028, 129)",4,4.01
"(319, 89)",4,4.01
"(197, 421)",4,4.01
"(94, 364)",4,4.01
"(111, 89)",4,4.01
"(1970, 212)",4,4.01
"(742, 89)",4,4.01
"(817, 1970)",4,4.01
"(2421, 248)",4,4.01
"(60, 247)",4,4.01
"(1281, 9)",4,4.01
"(1103, 87)",4,4.01
"(9, 39)",4,4.01
"(136, 166)",4,4.01
"(460, 385)",4,4.01
"(54, 1078)",4,4.01
"(605, 598)",4,4.01
"(943, 550)",4,4.01
"(98, 78)",4,4.01
"(315, 88)",4,4.01
"(88, 1277)",4,4.01
"(63, 1618)",4,4.01
"(4, 983)",4,4.01
"(350, 617)",4,4.01
"(88, 118)",4,4.01
"(54, 1503)",4,4.01
"(375, 309)",4,4.01
"(2064, 101)",4,4.01
"(647, 2392)",4,4.01
"(1346, 11)",4,4.01
"(203, 190)",4,4.01
"(34, 2776)",4,4.01
"(1808, 72)",4,4.01
"(1775, 454)",4,4.01
"(363, 886)",4,4.01
"(600, 156)",4,4.01
"(764, 72)",4,4.01
"(117, 241)",4,4.01
"(2714, 255)",4,4.01
"(117, 523)",4,4.01
"(88, 2251)",4,4.01
"(126, 2714)",4,4.01
"(11, 2192)",4,4.01
"(34, 352)",4,4.01
"(2192, 9)",4,4.01
"(247, 59)",4,4.01
"(194, 9)",4,4.01
"(254, 258)",4,4.01
"(296, 254)",4,4.01
"(247, 680)",4,4.01
"(180, 101)",4,4.01
"(942, 1824)",4,4.01
"(93, 1059)",4,4.01
"(183, 130)",4,4.01
"(191, 1020)",4,4.01
"(1895, 69)",4,4.01
"(101, 1346)",4,4.01
"(142, 323)",4,4.01
"(88, 2064)",4,4.01
"(133, 9)",4,4.01
"(245, 508)",4,4.01
"(9, 724)",4,4.01
"(7, 37)",4,4.01
"(304, 289)",4,4.01
"(2046, 101)",4,4.01
"(88, 1004)",4,4.01
"(2057, 572)",4,4.01
"(1607, 9)",4,4.01
"(144, 1723)",4,4.01
"(1912, 11)",4,4.01
"(59, 1704)",4,4.01
"(1916, 9)",4,4.01
"(293, 93)",4,4.01
"(1111, 11)",4,4.01
"(119, 9)",4,4.01
"(276, 93)",4,4.01
"(58, 914)",4,4.01
"(300, 690)",4,4.01
"(1423, 72)",4,4.01
"(88, 27)",4,4.01
"(1226, 9)",4,4.01
"(179, 150)",4,4.01
"(35, 107)",4,4.01
"(107, 126)",4,4.01
"(126, 126)",4,4.01
"(772, 11)",4,4.01
"(93, 332)",4,4.01
"(1534, 181)",4,4.01
"(241, 91)",4,4.01
"(136, 518)",4,4.01
"(91, 827)",4,4.01
"(230, 9)",4,4.01
"(844, 147)",4,4.01
"(55, 1586)",4,4.01
"(167, 72)",4,4.01
"(88, 1983)",4,4.01
"(959, 102)",4,4.01
"(113, 149)",4,4.01
"(139, 66)",4,4.01
"(941, 88)",4,4.01
"(54, 2065)",4,4.01
"(2103, 67)",4,4.01
"(1840, 11)",4,4.01
"(112, 1840)",4,4.01
"(122, 73)",4,4.01
"(179, 102)",4,4.01
"(651, 191)",4,4.01
"(1701, 103)",4,4.01
"(9, 422)",4,4.01
"(54, 2301)",4,4.01
"(88, 38)",4,4.01
"(117, 841)",4,4.01
"(188, 873)",4,4.01
"(242, 399)",4,4.01
"(1262, 109)",4,4.01
"(74, 772)",4,4.01
"(88, 161)",4,4.01
"(2358, 9)",4,4.01
"(88, 1711)",4,4.01
"(314, 623)",4,4.01
"(141, 493)",4,4.01
"(116, 911)",4,4.01
"(88, 942)",4,4.01
"(1368, 839)",4,4.01
"(93, 2126)",4,4.01
"(399, 102)",4,4.01
"(696, 645)",4,4.01
"(1425, 612)",4,4.01
"(290, 135)",4,4.01
"(1434, 101)",4,4.01
"(93, 111)",4,4.01
"(832, 104)",4,4.01
"(104, 922)",4,4.01
"(241, 11)",4,4.01
"(118, 11)",4,4.01
"(2005, 581)",4,4.01
"(54, 1765)",4,4.01
"(319, 1368)",4,4.01
"(297, 132)",4,4.01
"(75, 139)",4,4.01
"(142, 149)",4,4.01
"(1629, 142)",4,4.01
"(1526, 9)",4,4.01
"(680, 88)",4,4.01
"(1585, 608)",4,4.01
"(987, 116)",4,4.01
"(220, 56)",4,4.01
"(2530, 158)",4,4.01
"(394, 88)",4,4.01
"(88, 2096)",4,4.01
"(2150, 554)",4,4.01
"(101, 288)",4,4.01
"(2927, 9)",4,4.01
"(181, 195)",4,4.01
"(172, 813)",4,4.01
"(2282, 101)",4,4.01
"(2728, 255)",4,4.01
"(565, 623)",4,4.01
"(1450, 9)",4,4.01
"(205, 120)",4,4.01
"(644, 211)",4,4.01
"(239, 89)",4,4.01
"(56, 784)",4,4.01
"(460, 263)",4,4.01
"(87, 306)",4,4.01
"(142, 191)",4,4.01
"(508, 371)",4,4.01
"(178, 2969)",4,4.01
"(523, 826)",4,4.01
"(270, 492)",4,4.01
"(102, 492)",4,4.01
"(94, 191)",4,4.01
"(1654, 9)",4,4.01
"(30, 30)",4,4.01
"(1034, 845)",4,4.01
"(11, 1034)",4,4.01
"(444, 137)",4,4.01
"(1002, 96)",4,4.01
"(571, 9)",4,4.01
"(96, 62)",4,4.01
"(133, 57)",4,4.01
"(126, 2749)",4,4.01
"(2403, 101)",4,4.01
"(57, 224)",4,4.01
"(147, 1966)",4,4.01
"(4, 877)",4,4.01
"(101, 2899)",4,4.01
"(399, 93)",4,4.01
"(503, 98)",4,4.01
"(90, 298)",4,4.01
"(34, 1059)",4,4.01
"(1882, 9)",4,4.01
"(1264, 73)",4,4.01
"(130, 90)",4,4.01
"(108, 1135)",4,4.01
"(117, 397)",4,4.01
"(460, 352)",4,4.01
"(223, 425)",4,4.01
"(185, 55)",4,4.01
"(1409, 237)",4,4.01
"(179, 129)",4,4.01
"(2588, 101)",4,4.01
"(88, 893)",4,4.01
"(60, 11)",4,4.01
"(135, 2245)",4,4.01
"(1892, 62)",4,4.01
"(101, 925)",4,4.01
"(161, 93)",4,4.01
"(171, 127)",4,4.01
"(136, 1763)",4,4.01
"(88, 326)",4,4.01
"(775, 181)",4,4.01
"(2093, 643)",4,4.01
"(817, 62)",4,4.01
"(25, 2293)",4,4.01
"(178, 772)",4,4.01
"(1062, 172)",4,4.01
"(9, 437)",4,4.01
"(113, 292)",4,4.01
"(1065, 385)",4,4.01
"(495, 88)",4,4.01
"(132, 117)",4,4.01
"(149, 88)",4,4.01
"(98, 166)",4,4.01
"(635, 172)",4,4.01
"(1193, 9)",4,4.01
"(290, 68)",4,4.01
"(128, 2742)",4,4.01
"(68, 61)",4,4.01
"(104, 550)",4,4.01
"(650, 102)",4,4.01
"(1177, 9)",4,4.01
"(110, 113)",4,4.01
"(406, 144)",4,4.01
"(107, 103)",4,4.01
"(6, 7)",4,4.01
"(2026, 591)",4,4.01
"(2600, 573)",4,4.01
"(88, 2500)",4,4.01
"(1595, 99)",4,4.01
"(924, 73)",4,4.01
"(399, 99)",4,4.01
"(10, 399)",4,4.01
"(113, 179)",4,4.01
"(1534, 54)",4,4.01
"(54, 443)",4,4.01
"(261, 198)",4,4.01
"(73, 98)",4,4.01
"(284, 230)",4,4.01
"(281, 446)",4,4.01
"(54, 710)",4,4.01
"(1364, 11)",4,4.01
"(2576, 11)",4,4.01
"(27, 337)",4,4.01
"(255, 11)",4,4.01
"(66, 683)",4,4.01
"(1978, 113)",4,4.01
"(101, 2642)",4,4.01
"(1808, 11)",4,4.01
"(41, 137)",4,4.01
"(221, 335)",4,4.01
"(1969, 11)",4,4.01
"(25, 317)",4,4.01
"(93, 58)",4,4.01
"(177, 101)",4,4.01
"(172, 118)",4,4.01
"(281, 2270)",4,4.01
"(88, 515)",4,4.01
"(9, 14)",4,4.01
"(233, 106)",4,4.01
"(66, 500)",4,4.01
"(71, 161)",4,4.01
"(2239, 343)",4,4.01
"(54, 2333)",4,4.01
"(142, 153)",4,4.01
"(746, 11)",4,4.01
"(181, 134)",4,4.01
"(1598, 142)",4,4.01
"(88, 54)",4,4.01
"(166, 852)",4,4.01
"(89, 369)",4,4.01
"(371, 102)",4,4.01
"(240, 808)",4,4.01
"(128, 186)",4,4.01
"(2133, 106)",4,4.01
"(188, 787)",4,4.01
"(990, 224)",4,4.01
"(218, 2129)",4,4.01
"(2130, 255)",4,4.01
"(48, 104)",4,4.01
"(91, 107)",4,4.01
"(104, 120)",4,4.01
"(95, 98)",4,4.01
"(134, 132)",4,4.01
"(588, 103)",4,4.01
"(1363, 588)",4,4.01
"(980, 11)",4,4.01
"(359, 173)",4,4.01
"(71, 201)",4,4.01
"(264, 94)",4,4.01
"(141, 406)",4,4.01
"(2782, 101)",4,4.01
"(66, 747)",4,4.01
"(136, 195)",4,4.01
"(150, 66)",4,4.01
"(1931, 11)",4,4.01
"(503, 9)",4,4.01
"(346, 270)",4,4.01
"(4, 2292)",4,4.01
"(48, 94)",4,4.01
"(886, 639)",4,4.01
"(903, 310)",4,4.01
"(163, 25)",4,4.01
"(90, 306)",4,4.01
"(94, 79)",4,4.01
"(55, 318)",4,4.01
"(89, 1015)",4,4.01
"(163, 290)",4,4.01
"(101, 2002)",4,4.01
"(1851, 102)",4,4.01
"(179, 89)",4,4.01
"(2658, 9)",4,4.01
"(160, 579)",4,4.01
"(347, 423)",4,4.01
"(271, 218)",4,4.01
"(231, 926)",4,4.01
"(4, 2293)",4,4.01
"(926, 374)",4,4.01
"(102, 788)",4,4.01
"(1197, 234)",4,4.01
"(154, 130)",4,4.01
"(322, 1950)",4,4.01
"(625, 76)",4,4.01
"(54, 916)",4,4.01
"(213, 2437)",4,4.01
"(2904, 127)",4,4.01
"(243, 305)",4,4.01
"(2340, 2028)",4,4.01
"(54, 1744)",4,4.01
"(1863, 9)",4,4.01
"(117, 72)",4,4.01
"(69, 258)",4,4.01
"(88, 502)",4,4.01
"(2150, 117)",4,4.01
"(480, 11)",4,4.01
"(837, 115)",4,4.01
"(437, 191)",4,4.01
"(88, 106)",4,4.01
"(128, 300)",4,4.01
"(555, 232)",4,4.01
"(101, 144)",4,4.01
"(88, 243)",4,4.01
"(942, 57)",4,4.01
"(155, 360)",4,4.01
"(57, 414)",4,4.01
"(379, 89)",4,4.01
"(374, 11)",4,4.01
"(94, 109)",4,4.01
"(132, 135)",4,4.01
"(34, 846)",4,4.01
"(57, 101)",4,4.01
"(1896, 88)",4,4.01
"(141, 272)",4,4.01
"(113, 1319)",4,4.01
"(111, 10)",4,4.01
"(387, 1229)",4,4.01
"(106, 188)",4,4.01
"(73, 117)",4,4.01
"(54, 1724)",4,4.01
"(26, 128)",4,4.01
"(188, 557)",4,4.01
"(64, 89)",4,4.01
"(34, 701)",4,4.01
"(97, 91)",4,4.01
"(1775, 72)",4,4.01
"(54, 1322)",4,4.01
"(73, 1618)",4,4.01
"(61, 2408)",4,4.01
"(115, 65)",4,4.01
"(114, 2082)",4,4.01
"(1319, 74)",4,4.01
"(1965, 140)",4,4.01
"(262, 239)",4,4.01
"(251, 130)",4,4.01
"(1086, 421)",4,4.01
"(2241, 99)",4,4.01
"(69, 54)",4,4.01
"(1122, 180)",4,4.01
"(2925, 211)",4,4.01
"(75, 247)",4,4.01
"(2190, 349)",4,4.01
"(73, 999)",4,4.01
"(1241, 106)",4,4.01
"(1211, 88)",4,4.01
"(106, 103)",4,4.01
"(69, 173)",4,4.01
"(59, 178)",4,4.01
"(103, 188)",4,4.01
"(91, 138)",4,4.01
"(210, 119)",4,4.01
"(54, 985)",4,4.01
"(245, 11)",4,4.01
"(852, 9)",4,4.01
"(88, 916)",4,4.01
"(403, 349)",4,4.01
"(117, 271)",4,4.01
"(263, 34)",4,4.01
"(59, 115)",4,4.01
"(173, 68)",4,4.01
"(69, 129)",4,4.01
"(1226, 365)",4,4.01
"(218, 845)",4,4.01
"(32, 71)",4,4.01
"(126, 145)",4,4.01
"(297, 451)",4,4.01
"(1300, 88)",4,4.01
"(2944, 105)",4,4.01
"(268, 9)",4,4.01
"(161, 96)",4,4.01
"(359, 643)",4,4.01
"(26, 177)",4,4.01
"(2327, 100)",4,4.01
"(117, 187)",4,4.01
"(516, 322)",4,4.01
"(66, 89)",4,4.01
"(2994, 760)",4,4.01
"(118, 1741)",4,4.01
"(290, 102)",4,4.01
"(265, 78)",4,4.01
"(1505, 72)",4,4.01
"(24, 88)",4,4.01
"(9, 451)",4,4.01
"(322, 239)",4,4.01
"(9, 523)",4,4.01
"(381, 172)",4,4.01
"(28, 71)",4,4.01
"(2355, 765)",4,4.01
"(1382, 99)",4,4.01
"(2331, 684)",4,4.01
"(117, 171)",4,4.01
"(72, 165)",4,4.01
"(163, 2278)",4,4.01
"(261, 89)",4,4.01
"(96, 243)",4,4.01
"(426, 103)",4,4.01
"(1405, 78)",4,4.01
"(128, 309)",4,4.01
"(54, 2344)",4,4.01
"(166, 2173)",4,4.01
"(247, 1398)",4,4.01
"(2573, 43)",4,4.01
"(88, 444)",4,4.01
"(1411, 163)",4,4.01
"(1781, 111)",4,4.01
"(66, 106)",4,4.01
"(2278, 11)",4,4.01
"(2703, 405)",4,4.01
"(530, 1143)",4,4.01
"(1257, 11)",4,4.01
"(700, 441)",4,4.01
"(405, 129)",4,4.01
"(88, 607)",4,4.01
"(710, 1898)",4,4.01
"(289, 89)",4,4.01
"(1663, 129)",4,4.01
"(170, 186)",4,4.01
"(34, 1183)",4,4.01
"(109, 1498)",4,4.01
"(34, 553)",4,4.01
"(2228, 9)",4,4.01
"(1648, 2961)",4,4.01
"(529, 89)",4,4.01
"(4, 1876)",4,4.01
"(2144, 99)",4,4.01
"(645, 9)",4,4.01
"(805, 67)",4,4.01
"(2461, 47)",4,4.01
"(6, 290)",4,4.01
"(169, 1529)",4,4.01
"(328, 101)",4,4.01
"(65, 1099)",4,4.01
"(73, 2724)",4,4.01
"(88, 2913)",4,4.01
"(2462, 72)",4,4.01
"(739, 93)",4,4.01
"(104, 214)",4,4.01
"(79, 78)",4,4.01
"(88, 188)",4,4.01
"(54, 2005)",4,4.01
"(1359, 11)",4,4.01
"(252, 704)",4,4.01
"(93, 252)",4,4.01
"(47, 11)",4,4.01
"(287, 103)",4,4.01
"(2069, 2409)",4,4.01
"(280, 906)",4,4.01
"(28, 91)",4,4.01
"(1591, 1072)",4,4.01
"(34, 1360)",4,4.01
"(98, 443)",4,4.01
"(131, 1897)",4,4.01
"(54, 962)",4,4.01
"(96, 90)",4,4.01
"(1009, 101)",4,4.01
"(4, 1515)",4,4.01
"(88, 879)",4,4.01
"(6, 44)",4,4.01
"(132, 312)",4,4.01
"(403, 132)",4,4.01
"(93, 1668)",4,4.01
"(258, 302)",4,4.01
"(2473, 581)",4,4.01
"(69, 335)",4,4.01
"(2344, 101)",4,4.01
"(247, 64)",4,4.01
"(11, 1363)",4,4.01
"(91, 754)",4,4.01
"(116, 344)",4,4.01
"(40, 28)",4,4.01
"(1618, 9)",4,4.01
"(58, 566)",4,4.01
"(297, 528)",4,4.01
"(1274, 11)",4,4.01
"(46, 1612)",4,4.01
"(292, 135)",4,4.01
"(495, 134)",4,4.01
"(30, 2081)",4,4.01
"(263, 596)",4,4.01
"(406, 1479)",4,4.01
"(2081, 884)",4,4.01
"(334, 2518)",4,4.01
